TxID,DeviceID,Timestamp,Type,PacketSize,ResponseTime,EnergyUsed,Uptime,Label
424,2915,5/3/2025 15:43,2,413,78,0.215789015,95,valid
425,1024,5/4/2025 1:33,1,205,16,0.380777658,97,valid
426,3003,5/4/2025 11:16,3,327,73,1.683533325,95,valid
427,2596,5/4/2025 11:17,3,444,11,0.714472314,95,valid
428,776,5/4/2025 6:03,4,367,61,1.955175805,98,valid
429,597,5/4/2025 11:12,1,170,51,1.671184542,96,valid
430,220,5/4/2025 7:59,1,55,21,0.435931177,99,valid
431,3163,5/3/2025 15:15,1,254,61,1.271323923,97,valid
432,2895,5/3/2025 20:45,4,82,21,0.34397219,96,valid
433,3674,5/3/2025 17:32,4,411,77,1.645466439,95,valid
434,2983,5/3/2025 23:58,4,537,15,1.994945102,96,valid
435,1609,5/4/2025 8:59,3,196,56,1.307307468,99,valid
436,1701,5/3/2025 14:50,2,416,48,1.808546497,98,valid
437,2841,5/4/2025 9:08,2,526,36,1.651746715,100,valid
438,3843,5/4/2025 11:51,3,481,79,1.866271673,100,valid
439,4969,5/4/2025 8:49,4,134,60,1.898332826,99,valid
440,1289,5/3/2025 15:03,3,158,37,1.87843293,98,valid
441,4949,5/3/2025 14:02,3,493,63,0.618011502,97,valid
442,3503,5/3/2025 23:28,3,541,69,0.562538585,100,valid
443,1753,5/4/2025 0:14,3,469,43,0.709380321,95,valid
444,2590,5/3/2025 18:58,1,108,50,1.320955652,100,valid
445,4668,5/4/2025 3:43,4,384,45,0.78361581,96,valid
446,3951,5/4/2025 5:10,4,137,55,0.363512629,96,valid
447,4810,5/4/2025 9:00,1,509,59,1.240780182,98,valid
448,4904,5/4/2025 3:58,1,307,52,1.341688255,95,valid
449,233,5/3/2025 12:58,2,596,14,0.854679063,99,valid
450,4399,5/3/2025 21:04,1,50,41,0.705811532,98,valid
451,4932,5/3/2025 13:13,3,180,12,0.548356884,96,valid
452,4171,5/4/2025 9:46,2,110,53,0.327156054,100,valid
453,4258,5/4/2025 1:43,1,273,56,1.611043973,98,valid
454,940,5/3/2025 22:50,2,70,12,0.389158579,100,valid
455,4863,5/3/2025 18:47,1,120,13,0.546755076,100,valid
456,2351,5/4/2025 6:35,3,380,26,1.489475293,96,valid
457,3473,5/4/2025 2:27,3,219,60,0.823977771,98,valid
458,3330,5/4/2025 8:29,3,544,78,0.535072063,96,valid
459,1417,5/4/2025 0:11,1,458,25,1.817521849,97,valid
460,2926,5/3/2025 14:04,4,296,10,0.468575511,96,valid
461,680,5/4/2025 5:07,2,339,16,0.798797498,97,valid
462,4755,5/3/2025 20:15,3,487,13,0.230669495,96,valid
463,1245,5/4/2025 4:53,3,550,13,0.506943936,95,valid
464,591,5/4/2025 12:16,3,425,46,0.67533146,97,valid
465,1429,5/4/2025 1:26,4,325,25,1.2110709,100,valid
466,1183,5/3/2025 19:20,3,207,14,0.832525401,97,valid
467,3031,5/4/2025 5:56,1,83,60,1.393730685,99,valid
468,2340,5/4/2025 5:17,3,206,53,0.532054924,100,valid
469,867,5/3/2025 15:41,4,478,44,0.349010199,96,valid
470,3803,5/3/2025 21:39,2,77,59,1.728206174,99,valid
471,2136,5/4/2025 9:41,4,69,28,1.249466695,95,valid
472,1727,5/4/2025 2:55,3,596,68,1.366423602,96,valid
473,1225,5/4/2025 4:28,1,365,63,1.280085037,99,valid
474,2882,5/3/2025 13:31,2,524,70,0.306589103,95,valid
475,1761,5/3/2025 19:09,3,491,50,1.921402336,95,valid
476,1044,5/3/2025 21:21,4,585,20,0.755423616,100,valid
477,1172,5/4/2025 1:27,2,527,16,1.740846029,95,valid
478,4743,5/3/2025 18:10,4,384,38,1.700375267,100,valid
479,311,5/3/2025 13:54,4,389,63,1.120371339,99,valid
480,3573,5/4/2025 8:54,4,510,53,1.834855415,99,valid
481,3128,5/3/2025 21:07,4,222,55,0.462321414,99,valid
482,3606,5/3/2025 17:22,4,486,65,0.304559842,96,valid
483,2996,5/4/2025 0:31,3,515,20,0.346834386,100,valid
484,4937,5/3/2025 18:17,1,278,80,0.345911957,97,valid
485,1111,5/3/2025 13:08,1,205,30,1.439866454,96,valid
486,1431,5/3/2025 13:22,3,167,24,0.602325031,96,valid
487,1422,5/4/2025 11:35,2,100,18,0.549137268,98,valid
488,1413,5/3/2025 13:08,4,288,75,1.441713936,98,valid
489,545,5/3/2025 18:51,2,323,64,0.496498429,98,valid
490,2238,5/4/2025 0:25,2,426,32,0.450366713,99,valid
491,4703,5/4/2025 12:41,2,211,22,0.850556895,95,valid
492,3470,5/3/2025 13:26,1,539,72,0.702050162,96,valid
493,1507,5/4/2025 11:19,2,550,25,1.606032904,96,valid
494,3822,5/3/2025 14:35,3,250,72,1.134225971,96,valid
495,4301,5/4/2025 10:37,1,252,76,0.374683179,98,valid
496,4244,5/4/2025 7:00,1,280,29,1.401759836,99,valid
497,2054,5/4/2025 8:59,2,423,67,1.723610087,98,valid
498,2713,5/4/2025 1:28,4,200,40,0.44778737,100,valid
499,2418,5/3/2025 13:39,4,122,20,0.594695074,98,valid
500,3307,5/3/2025 15:43,4,483,79,0.311303353,95,valid
501,4711,5/3/2025 12:46,4,476,73,1.815632165,97,valid
502,4408,5/3/2025 17:38,2,465,59,0.862207071,97,valid
503,3082,5/3/2025 16:47,3,65,78,1.623429446,99,valid
504,605,5/3/2025 13:54,1,185,64,1.245734534,96,valid
505,2079,5/4/2025 6:46,4,465,75,1.083014338,99,valid
506,4290,5/4/2025 5:27,4,306,70,1.175248519,100,valid
507,1545,5/3/2025 12:59,4,424,17,1.066345192,99,valid
508,3564,5/3/2025 16:11,4,65,37,1.660692492,100,valid
509,3768,5/4/2025 5:48,1,344,53,1.200176096,96,valid
510,921,5/4/2025 11:37,3,135,51,0.273773685,100,valid
511,4706,5/4/2025 9:57,3,58,76,0.845363523,97,valid
512,2679,5/4/2025 3:16,3,518,45,1.544197156,95,valid
513,1916,5/4/2025 0:20,3,505,65,1.205941059,96,valid
514,4536,5/4/2025 3:05,1,317,26,1.843425281,98,valid
515,352,5/3/2025 18:42,1,434,61,0.265456831,97,valid
516,4617,5/4/2025 4:54,4,315,44,0.30860662,100,valid
517,1006,5/4/2025 6:39,2,193,33,1.238162493,96,valid
518,4049,5/4/2025 12:12,1,299,22,1.619174706,96,valid
519,2024,5/4/2025 9:14,1,542,52,0.402551277,99,valid
520,1131,5/3/2025 17:18,1,509,68,1.234533948,99,valid
521,1572,5/3/2025 15:37,3,529,63,1.616012302,100,valid
522,961,5/3/2025 22:32,1,128,49,1.79621338,95,valid
523,1432,5/3/2025 18:57,3,301,29,1.544036898,95,valid
524,315,5/3/2025 19:09,4,210,12,0.249995484,99,valid
525,3279,5/3/2025 18:38,1,310,59,1.026690772,99,valid
526,1915,5/4/2025 2:59,4,386,77,0.75635289,96,valid
527,1475,5/4/2025 11:56,2,135,60,1.517840864,99,valid
528,2571,5/4/2025 12:36,3,347,75,1.870703477,95,valid
529,1191,5/3/2025 12:59,4,133,16,1.925622705,98,valid
530,1607,5/4/2025 1:16,4,355,36,1.541622095,100,valid
531,4406,5/4/2025 9:38,4,411,10,1.599021534,96,valid
532,3841,5/4/2025 8:07,1,595,38,0.595505857,98,valid
533,207,5/4/2025 8:53,3,362,21,0.419884051,96,valid
534,3697,5/3/2025 20:06,4,324,75,1.930668001,96,valid
535,3456,5/4/2025 8:00,1,249,72,0.247128702,99,valid
536,3573,5/3/2025 16:54,4,183,48,0.491813595,96,valid
537,3000,5/4/2025 10:23,3,337,58,1.201028119,98,valid
538,2609,5/3/2025 13:24,2,579,69,0.303010373,98,valid
539,4644,5/4/2025 2:34,1,388,13,1.368477416,98,valid
540,2265,5/3/2025 13:44,2,107,78,1.17531978,99,valid
541,2567,5/3/2025 20:50,1,251,30,1.013867408,99,valid
542,1174,5/3/2025 21:33,1,394,48,0.337573629,100,valid
543,1716,5/3/2025 13:14,4,570,73,1.894735413,100,valid
544,1842,5/4/2025 5:49,4,192,63,0.604871202,98,valid
545,3388,5/3/2025 18:12,2,568,25,0.48838419,97,valid
546,4581,5/3/2025 17:33,4,502,53,0.707744155,95,valid
547,3912,5/3/2025 14:37,3,440,18,0.57335004,95,valid
548,1366,5/3/2025 23:14,4,457,24,1.210704063,100,valid
549,3491,5/4/2025 0:08,3,567,50,0.95301122,100,valid
550,3872,5/4/2025 3:05,3,509,43,0.406050994,98,valid
551,4478,5/3/2025 23:01,2,221,60,1.081704278,97,valid
552,3948,5/3/2025 22:26,2,435,20,1.845867514,98,valid
553,3711,5/4/2025 1:19,1,348,14,0.243287051,95,valid
554,3399,5/3/2025 20:14,2,122,42,0.476435171,97,valid
555,718,5/4/2025 5:12,1,301,45,1.302718519,100,valid
556,3940,5/4/2025 0:45,1,316,62,0.447216761,97,valid
557,888,5/3/2025 19:21,2,483,71,1.327027949,97,valid
558,3445,5/4/2025 3:37,2,164,76,1.290616496,96,valid
559,1347,5/4/2025 0:44,1,290,17,1.57212449,97,valid
560,2645,5/4/2025 8:19,1,377,40,1.256813381,100,valid
561,1248,5/4/2025 0:05,1,566,15,1.810992554,100,valid
562,2747,5/4/2025 3:27,1,585,15,1.035698941,95,valid
563,2808,5/4/2025 11:49,4,309,71,0.270618797,95,valid
564,1226,5/3/2025 19:11,1,405,60,1.625665817,96,valid
565,2942,5/3/2025 13:22,1,363,13,0.498229143,96,valid
566,4953,5/4/2025 0:39,3,575,14,0.287740019,95,valid
567,4179,5/3/2025 15:22,2,554,43,0.854788961,97,valid
568,1997,5/3/2025 16:01,3,282,80,0.209565922,100,valid
569,3341,5/4/2025 2:39,2,464,16,0.955025493,99,valid
570,2415,5/4/2025 1:58,2,166,43,1.916898319,100,valid
571,4301,5/4/2025 5:48,4,125,33,1.722626229,95,valid
572,2293,5/4/2025 1:56,2,165,66,1.191155462,98,valid
573,3037,5/4/2025 6:36,1,311,45,0.368410344,98,valid
574,252,5/4/2025 6:40,2,541,77,0.93511587,95,valid
575,2750,5/4/2025 5:38,1,387,40,1.171002112,97,valid
576,3326,5/3/2025 22:04,3,499,24,0.554176333,100,valid
577,4224,5/3/2025 21:06,3,492,37,0.474545304,95,valid
578,2823,5/3/2025 16:37,4,351,33,0.554345342,100,valid
579,650,5/4/2025 5:24,3,184,44,1.759960823,96,valid
580,1645,5/4/2025 1:59,1,254,71,1.568863538,98,valid
581,2341,5/4/2025 2:54,2,127,20,1.527743795,96,valid
582,514,5/4/2025 10:11,1,192,75,1.51713977,98,valid
583,3554,5/4/2025 5:20,1,313,64,1.115072098,96,valid
584,128,5/3/2025 22:42,2,379,68,0.38872426,95,valid
585,1449,5/4/2025 11:55,4,422,38,0.212461457,98,valid
586,3661,5/4/2025 5:32,2,423,27,1.740596849,95,valid
587,3025,5/3/2025 12:54,3,571,78,0.695612699,99,valid
588,3719,5/3/2025 16:37,3,127,75,0.21207102,98,valid
589,1148,5/3/2025 20:11,3,156,26,1.903253563,97,valid
590,862,5/3/2025 18:58,4,489,31,1.9739011,99,valid
591,600,5/4/2025 5:30,4,397,19,1.943927085,97,valid
592,3671,5/4/2025 5:11,2,154,22,0.354908807,99,valid
593,4071,5/4/2025 12:14,4,394,33,1.276201634,97,valid
594,2354,5/3/2025 14:20,3,471,27,0.902360846,95,valid
595,4621,5/4/2025 7:21,3,284,33,0.945276547,100,valid
596,4396,5/3/2025 15:43,2,538,48,1.472706636,100,valid
597,1145,5/3/2025 15:17,2,343,36,1.665303029,96,valid
598,649,5/4/2025 7:26,2,142,45,1.132500669,100,valid
599,2428,5/3/2025 23:30,3,552,50,1.95762065,97,valid
600,3649,5/3/2025 19:30,3,163,13,0.515749947,100,valid
601,3358,5/3/2025 16:31,3,82,32,0.931283841,97,valid
602,1728,5/4/2025 11:21,1,272,74,1.718164348,95,valid
603,1809,5/4/2025 0:48,4,539,22,1.868260849,95,valid
604,2880,5/3/2025 18:27,3,567,68,0.683172342,97,valid
605,4908,5/4/2025 7:14,3,72,11,0.488474057,97,valid
606,166,5/3/2025 15:54,1,531,60,0.981187148,96,valid
607,1868,5/3/2025 16:07,4,116,14,0.346813265,100,valid
608,2868,5/4/2025 10:49,2,478,44,0.380399442,95,valid
609,3079,5/4/2025 3:50,1,417,50,1.368850363,98,valid
610,2882,5/4/2025 4:13,3,53,16,1.794963165,100,valid
611,1428,5/3/2025 23:08,2,438,60,1.266423001,100,valid
612,2092,5/3/2025 22:39,4,238,22,1.288264188,98,valid
613,1037,5/3/2025 13:51,2,449,64,1.775336262,100,valid
614,660,5/4/2025 4:41,2,398,24,0.388813771,98,valid
615,3935,5/4/2025 12:23,2,286,18,0.967915711,97,valid
616,3781,5/4/2025 11:13,4,311,48,1.278763042,99,valid
617,3718,5/4/2025 0:07,4,248,30,0.230354871,98,valid
618,722,5/3/2025 22:00,2,389,41,0.965112997,97,valid
619,1477,5/4/2025 3:14,4,325,66,1.153191921,95,valid
620,1863,5/4/2025 5:54,1,312,27,0.765620938,97,valid
621,1188,5/3/2025 21:45,1,236,27,0.820750894,95,valid
622,2461,5/4/2025 11:11,3,186,48,0.962856176,97,valid
623,3985,5/3/2025 17:05,2,184,10,0.611964898,100,valid
624,427,5/3/2025 23:03,2,360,79,1.503499947,97,valid
625,4442,5/4/2025 0:23,2,211,49,0.616113531,100,valid
626,3437,5/3/2025 14:55,1,456,15,1.124165974,95,valid
627,4043,5/3/2025 15:16,1,109,23,0.491577528,96,valid
628,1640,5/3/2025 21:21,2,67,35,1.584990076,97,valid
629,4702,5/4/2025 11:49,3,64,58,1.650533027,99,valid
630,3641,5/3/2025 19:03,3,291,28,0.759434398,97,valid
631,2752,5/4/2025 10:36,1,469,22,1.778042429,98,valid
632,1102,5/4/2025 5:20,1,492,68,1.51398004,98,valid
633,4028,5/3/2025 17:41,2,195,67,1.222053535,95,valid
634,3417,5/3/2025 17:31,3,443,13,0.665404396,95,valid
635,1721,5/4/2025 8:30,4,489,20,1.315421308,98,valid
636,878,5/3/2025 21:04,3,468,72,1.096902072,96,valid
637,3628,5/4/2025 11:49,4,533,67,1.40605849,95,valid
638,2911,5/4/2025 10:59,1,119,31,1.97929119,98,valid
639,543,5/3/2025 23:20,4,575,30,0.757907064,95,valid
640,4281,5/3/2025 14:04,4,118,60,1.757573735,95,valid
641,1143,5/3/2025 14:31,3,380,15,1.589339896,96,valid
642,1569,5/4/2025 11:43,4,325,43,0.518906009,99,valid
643,1670,5/4/2025 0:49,1,458,64,0.490674286,100,valid
644,4291,5/3/2025 13:32,2,450,39,1.516403902,95,valid
645,3056,5/3/2025 14:24,2,432,29,1.443623794,98,valid
646,2520,5/3/2025 14:14,1,353,38,1.5060229,97,valid
647,2643,5/3/2025 20:20,1,403,58,0.61916597,98,valid
648,57,5/4/2025 3:50,1,450,16,0.624245625,100,valid
649,4607,5/4/2025 11:31,3,183,68,1.701672855,98,valid
650,3115,5/3/2025 15:37,3,458,80,0.546991129,100,valid
651,1597,5/3/2025 17:50,1,68,14,1.38125316,98,valid
652,3201,5/4/2025 5:47,4,424,38,0.667808348,95,valid
653,1832,5/4/2025 9:01,4,513,60,1.208889211,99,valid
654,2160,5/4/2025 10:08,3,392,55,1.579069394,96,valid
655,3027,5/3/2025 15:26,3,394,26,0.254630898,96,valid
656,1059,5/4/2025 3:13,4,429,37,1.914894309,96,valid
657,1423,5/3/2025 23:46,3,208,30,1.155155696,100,valid
658,1406,5/4/2025 5:29,1,581,77,1.540039494,98,valid
659,4968,5/4/2025 4:07,4,199,43,1.939046214,95,valid
660,425,5/4/2025 11:20,3,569,32,1.477531578,100,valid
661,1970,5/4/2025 10:04,4,95,40,1.733215733,97,valid
662,3492,5/4/2025 9:01,1,212,14,1.262073239,96,valid
663,3777,5/4/2025 4:45,3,101,12,1.776033136,98,valid
664,3851,5/3/2025 18:46,1,428,72,1.288338272,100,valid
665,4311,5/3/2025 13:12,1,107,49,1.004112844,96,valid
666,979,5/3/2025 13:18,3,192,75,1.168498935,98,valid
667,4538,5/3/2025 20:06,4,363,58,1.01317498,98,valid
668,3947,5/3/2025 18:00,4,593,15,1.173600883,97,valid
669,4147,5/4/2025 0:06,1,209,16,0.352445986,99,valid
670,2140,5/3/2025 20:47,4,400,66,1.904830794,95,valid
671,3894,5/3/2025 13:45,2,467,31,0.539741345,100,valid
672,2014,5/4/2025 5:18,3,381,50,0.383192746,95,valid
673,4748,5/3/2025 23:57,4,438,35,0.543398748,97,valid
674,878,5/4/2025 7:53,4,409,66,1.485326669,97,valid
675,439,5/3/2025 14:00,2,473,80,1.450749754,98,valid
676,4699,5/3/2025 16:53,1,231,63,1.10375404,96,valid
677,3229,5/3/2025 21:41,2,129,20,0.809562651,95,valid
678,2568,5/4/2025 8:28,4,433,61,1.036243662,95,valid
679,1444,5/3/2025 13:30,3,189,32,1.802814227,99,valid
680,136,5/3/2025 19:57,4,575,53,0.361849103,95,valid
681,1849,5/3/2025 16:46,1,402,74,0.299004362,97,valid
682,4779,5/3/2025 15:26,1,600,37,1.987594447,100,valid
683,1591,5/3/2025 14:34,4,121,37,0.967510653,95,valid
684,4206,5/4/2025 0:38,2,67,45,1.340721851,96,valid
685,1634,5/4/2025 2:09,1,308,12,0.724780105,96,valid
686,1063,5/3/2025 15:25,1,94,58,1.573009648,97,valid
687,1974,5/4/2025 12:00,1,154,76,1.834027034,95,valid
688,4541,5/4/2025 10:46,4,84,19,1.635370464,97,valid
689,403,5/3/2025 18:12,4,283,26,1.19104973,99,valid
690,1413,5/3/2025 15:57,2,111,30,0.782921009,99,valid
691,1491,5/4/2025 2:45,3,530,60,1.635395642,95,valid
692,1791,5/3/2025 17:34,1,277,25,0.508640297,97,valid
693,2310,5/3/2025 20:35,3,451,50,0.934867996,99,valid
694,415,5/3/2025 15:01,1,342,54,1.959584488,98,valid
695,3621,5/3/2025 15:37,4,266,67,1.779138414,99,valid
696,2791,5/4/2025 5:29,3,598,65,1.801159222,96,valid
697,4267,5/4/2025 11:03,1,93,41,1.968979175,100,valid
698,1890,5/4/2025 8:49,4,507,45,0.703995127,97,valid
699,148,5/4/2025 7:30,4,392,25,0.873614873,95,valid
700,1716,5/4/2025 5:52,1,359,68,0.800888912,100,valid
701,3460,5/4/2025 2:00,3,62,14,0.942265697,95,valid
702,305,5/4/2025 1:19,3,129,48,1.441418047,96,valid
703,2547,5/4/2025 10:39,3,562,78,1.221812891,100,valid
704,3175,5/4/2025 1:33,1,505,49,1.758325384,100,valid
705,3868,5/3/2025 16:23,2,239,73,1.380686392,98,valid
706,266,5/3/2025 22:58,4,61,67,1.638086274,100,valid
707,3154,5/3/2025 23:38,3,109,10,1.213942626,98,valid
708,3305,5/3/2025 13:55,4,151,31,0.356340508,96,valid
709,4065,5/4/2025 6:41,1,391,59,1.338925431,98,valid
710,4427,5/4/2025 4:50,1,564,43,1.394998255,100,valid
711,2559,5/4/2025 11:39,2,131,64,1.009015679,100,valid
712,3608,5/4/2025 5:02,1,432,20,1.461256174,96,valid
713,2320,5/3/2025 17:15,1,151,62,1.440461747,96,valid
714,1783,5/4/2025 1:56,2,511,53,0.334580129,97,valid
715,1288,5/3/2025 20:23,3,90,79,1.249432581,97,valid
716,3828,5/4/2025 5:29,3,308,67,1.105054311,96,valid
717,2678,5/4/2025 7:36,2,163,15,0.215678213,96,valid
718,3541,5/4/2025 3:24,4,203,65,0.779865098,100,valid
719,837,5/4/2025 2:21,2,385,60,0.251080859,96,valid
720,2641,5/4/2025 7:36,4,323,61,1.012656126,95,valid
721,2188,5/4/2025 3:12,4,255,27,1.224164027,99,valid
722,1682,5/4/2025 9:29,4,189,54,1.672344484,97,valid
723,4267,5/4/2025 0:26,4,336,38,0.796710417,95,valid
724,4889,5/3/2025 15:41,4,191,32,1.436068816,100,valid
725,1959,5/4/2025 8:20,1,87,52,0.685910668,95,valid
726,2779,5/4/2025 4:29,1,53,28,1.542774868,100,valid
727,1190,5/3/2025 19:15,1,477,10,0.229284274,100,valid
728,4737,5/3/2025 15:15,2,227,60,1.403181259,99,valid
729,3126,5/3/2025 23:26,3,514,65,0.851747209,99,valid
730,3138,5/3/2025 18:43,4,252,29,1.837934782,100,valid
731,3027,5/4/2025 10:22,4,90,62,1.387004613,96,valid
732,1297,5/3/2025 18:46,3,460,56,0.58899558,98,valid
733,215,5/3/2025 16:09,2,411,74,0.75978158,97,valid
734,573,5/4/2025 4:23,2,272,29,1.893899556,99,valid
735,4163,5/3/2025 19:25,1,146,17,1.374755905,97,valid
736,2200,5/4/2025 2:40,4,203,68,1.059725392,99,valid
737,3354,5/3/2025 14:41,4,159,33,0.912799215,95,valid
738,3544,5/3/2025 14:00,1,507,78,1.919332833,100,valid
739,4297,5/4/2025 6:33,4,143,71,1.044152209,96,valid
740,3537,5/4/2025 4:53,2,275,63,0.714913358,98,valid
741,123,5/4/2025 1:42,1,487,18,1.278526742,99,valid
742,2466,5/3/2025 20:35,4,81,12,0.908785273,99,valid
743,4672,5/3/2025 13:15,4,572,63,0.60631626,95,valid
744,4198,5/3/2025 15:07,1,441,44,1.27724842,100,valid
745,3287,5/3/2025 22:06,3,534,41,0.283734186,100,valid
746,1934,5/4/2025 3:16,4,335,16,1.831152835,98,valid
747,4567,5/3/2025 14:15,2,246,47,0.56006679,98,valid
748,339,5/3/2025 23:18,1,101,47,1.111582396,97,valid
749,2975,5/4/2025 1:18,1,260,43,0.231361421,99,valid
750,4439,5/3/2025 19:13,3,558,37,0.672471413,98,valid
751,2181,5/3/2025 14:37,1,600,35,1.822980365,99,valid
752,3139,5/4/2025 3:18,4,304,14,0.369279823,97,valid
753,1996,5/3/2025 18:50,4,231,19,0.713314795,95,valid
754,3887,5/4/2025 4:05,1,181,20,1.283302853,100,valid
755,2594,5/3/2025 15:35,4,502,79,1.873445867,97,valid
756,3867,5/3/2025 21:16,2,206,57,1.113546334,98,valid
757,4873,5/3/2025 20:03,3,110,46,0.769901324,97,valid
758,1534,5/3/2025 14:01,2,84,70,1.030542017,99,valid
759,4246,5/4/2025 11:55,3,395,79,0.96313883,98,valid
760,3127,5/4/2025 3:24,4,237,46,0.629816737,96,valid
761,1038,5/4/2025 0:55,2,416,47,0.803406538,95,valid
762,3304,5/3/2025 19:07,3,120,70,1.857385123,96,valid
763,1939,5/4/2025 4:26,3,162,60,1.051462213,98,valid
764,2825,5/4/2025 5:38,2,149,48,1.379273573,95,valid
765,817,5/3/2025 15:31,3,248,35,1.987817426,96,valid
766,2752,5/4/2025 1:28,4,70,54,0.767721261,98,valid
767,3109,5/3/2025 23:43,3,407,75,0.437924735,99,valid
768,4286,5/4/2025 9:03,3,371,23,0.931684402,95,valid
769,3764,5/4/2025 7:30,3,400,24,0.929287523,98,valid
770,2166,5/4/2025 3:49,1,99,10,1.126603985,99,valid
771,155,5/4/2025 2:25,4,534,26,1.32070529,96,valid
772,681,5/4/2025 9:12,3,287,67,1.563323653,97,valid
773,2072,5/4/2025 4:23,4,273,73,1.411200202,96,valid
774,487,5/4/2025 6:59,3,443,70,1.21846427,99,valid
775,2264,5/3/2025 19:08,3,427,45,0.555014113,98,valid
776,4995,5/4/2025 5:59,2,124,10,1.415332386,96,valid
777,4983,5/4/2025 12:27,3,443,26,1.232486258,97,valid
778,4855,5/4/2025 11:23,1,326,49,1.940161287,99,valid
779,2150,5/3/2025 15:23,4,460,66,1.732433356,97,valid
780,2118,5/3/2025 22:40,2,136,70,1.662287107,100,valid
781,4870,5/3/2025 15:53,1,58,29,0.238702288,98,valid
782,3273,5/4/2025 10:49,1,508,36,0.937652984,100,valid
783,4956,5/4/2025 8:52,1,286,28,1.083099486,97,valid
784,91,5/3/2025 13:44,1,372,17,1.923575792,99,valid
785,1308,5/3/2025 18:42,3,393,40,0.704157578,95,valid
786,4845,5/3/2025 16:01,1,383,68,0.814177317,99,valid
787,2329,5/3/2025 23:45,4,466,25,0.442488423,100,valid
788,1756,5/4/2025 12:22,4,315,10,1.445786505,100,valid
789,2134,5/3/2025 14:05,4,496,65,1.899954768,97,valid
790,654,5/3/2025 19:42,3,149,67,1.965673567,100,valid
791,4598,5/4/2025 11:54,1,273,61,1.185054559,95,valid
792,4647,5/3/2025 13:06,3,222,54,1.954238209,99,valid
793,1339,5/3/2025 15:44,2,120,67,0.336206877,96,valid
794,2346,5/4/2025 4:22,1,436,21,1.73476515,98,valid
795,3884,5/3/2025 18:12,4,216,21,0.208170046,98,valid
796,3733,5/4/2025 6:03,4,353,69,1.204785931,99,valid
797,1242,5/3/2025 14:35,3,458,71,1.995857905,98,valid
798,237,5/4/2025 2:01,4,112,71,1.955684855,97,valid
799,729,5/3/2025 19:46,4,463,30,1.537426317,98,valid
800,4292,5/4/2025 3:41,3,588,40,0.355606455,99,valid
801,2551,5/3/2025 23:43,1,254,44,1.743331956,100,valid
802,635,5/3/2025 21:02,3,361,27,0.358123158,98,valid
803,2931,5/3/2025 19:28,3,400,22,1.279572894,98,valid
804,659,5/3/2025 12:52,3,83,44,1.338999538,95,valid
805,4449,5/4/2025 8:51,2,492,71,0.297404876,99,valid
806,4361,5/3/2025 17:05,3,123,33,0.8974171,98,valid
807,4798,5/3/2025 20:19,3,559,80,1.448201354,97,valid
808,2663,5/4/2025 8:16,1,63,32,0.455713505,99,valid
809,104,5/4/2025 4:36,3,416,68,1.358404941,98,valid
810,3110,5/4/2025 3:41,4,220,68,1.598324309,99,valid
811,1137,5/3/2025 21:19,1,464,34,0.312037766,98,valid
812,4766,5/4/2025 3:35,2,181,42,1.428776633,95,valid
813,2884,5/4/2025 6:31,1,581,16,1.03066784,98,valid
814,3222,5/4/2025 12:26,3,473,17,0.823961384,100,valid
815,4708,5/4/2025 5:49,3,241,59,1.421089017,98,valid
816,1232,5/3/2025 22:32,3,330,35,1.411476716,95,valid
817,712,5/3/2025 17:04,1,241,77,0.613355631,95,valid
818,4445,5/4/2025 5:14,2,149,62,0.545868029,99,valid
819,42,5/4/2025 5:30,3,282,11,1.653062818,96,valid
820,2714,5/3/2025 22:58,3,450,39,0.606253545,97,valid
821,2886,5/4/2025 11:04,4,319,71,0.914181824,97,valid
822,2146,5/3/2025 22:59,4,579,29,0.934392604,96,valid
823,2491,5/4/2025 12:29,2,262,17,0.660021206,97,valid
824,2117,5/4/2025 10:13,3,460,12,0.718778597,98,valid
825,2351,5/4/2025 5:56,1,541,49,1.358864937,100,valid
826,107,5/4/2025 12:13,3,555,43,1.381683831,99,valid
827,3849,5/4/2025 4:38,1,224,54,1.023364688,97,valid
828,258,5/4/2025 9:29,4,372,11,0.426134058,100,valid
